movieId,title,genres,year,director,actors
191153,Johnny Frank Garrett's Last Word,Horror,2016,Simon Rumley,"Sean Patrick Flanery, Erin Cummings, Mike Doyle"
282301,Cowboys in Paradise,(no genres listed),2010,Amit Virmani,
116590,Death In Love,Drama|Romance|War,2008,Boaz Yakin,"Josh Lucas, Jacqueline Bisset, Adam Brody"
255673,The Gin Game,Comedy|Drama,2003,Arvin Brown,"Dick Van Dyke, Mary Tyler Moore, Annie Abbott"
153847,Babushka,Drama,2004,,
158430,About Mrs. Leslie,Drama|Romance,1954,Daniel Mann,"Shirley Booth, Robert Ryan, Marjie Millar"
146050,The Elusive Revengers,Action|Adventure|Children,1966,,
84506,Silent Souls (Ovsyanki),Drama,2010,Aleksey Fedorchenko,"Yuliya Aug, Igor Sergeev, Viktor Sukhorukov"
170941,3 Idiotas,(no genres listed),2017,Carlos Bolado,"Martha Higareda, Alfonso Dosal, Christian Vazquez"
5287,"After Dark, My Sweet",Crime|Drama|Mystery,1990,James Foley,"Jason Patric, Rachel Ward, Bruce Dern"
118,If Lucy Fell,Comedy|Romance,1996,Eric Schaeffer,"Sarah Jessica Parker, Eric Schaeffer, Ben Stiller"
136572,Cyanide,Drama,2013,Séverine Cornamusaz,"Alexandre Etzlinger, Roy Dupuis, Sabine Timoteo"
165163,Raiders!,Documentary,2016,Jeremy Coon,"John Rhys-Davies, Eli Roth, Eric Zala"
191541,Angelique: The Road To Versailles,Adventure|Mystery|Romance,1965,Bernard Borderie,"Michèle Mercier, Claude Giraud, Jean Rochefort"
281134,Mud and Sand,Adventure|Comedy,1922,Gilbert Pratt,"Stan Laurel, Leona Anderson, Wheeler Dryden"
196379,Hypnotized and Hysterical (Hairstylist Wanted),Comedy,2002,Claude Duty,"Amira Casar, Marina Foïs, Olivia Bonamy"
224655,Lost Girls and Love Hotels,Drama|Thriller,2020,William Olsson,"Alexandra Daddario, Takehiro Hira, Carice van Houten"
2336,Elizabeth,Drama,1998,Shekhar Kapur,"Cate Blanchett, Joseph Fiennes, Geoffrey Rush"
135769,Baadshah,Action|Comedy,1999,Abbas Alibhai Burmawalla,"Shah Rukh Khan, Twinkle Khanna, Rakhee Gulzar"
32952,Ride the Pink Horse,Drama|Film-Noir|Mystery|Thriller,1947,Robert Montgomery,"Robert Montgomery, Wanda Hendrix, Andrea King"
149090,The Code,(no genres listed),,Unknown,
47904,"Notti bianche, Le (White Nights)",Drama|Romance,1957,Luchino Visconti,"Maria Schell, Marcello Mastroianni, Jean Marais"
8990,"Delicate Delinquent, The",Comedy,1957,Don McGuire,"Jerry Lewis, Darren McGavin, Martha Hyer"
244546,In Your Dreams,(no genres listed),1997,Simon Cellan Jones,"Thandiwe Newton, Oliver Milburn, Miles Anderson"
241904,Bobby Sands: 66 Days,Documentary,2016,Brendan J. Byrne,"Martin McCann, Gerry Adams, Norman Tebbit"
284833,Uncle David,Drama|Horror|Thriller,2010,Mike Nichols,"David Hoyle, Ashley Ryder"
232411,Session Man,(no genres listed),1991,Seth Winston,"Michael Harris, James Remar, Robert Knepper"
143369,The Clan,Crime|Drama,2015,Pablo Trapero,"Guillermo Francella, Peter Lanzani, Gastón Cocchiarale"
156505,Crazy Over Horses,Comedy,1951,William Beaudine,"Leo Gorcey, Huntz Hall, Ted de Corsia"
108072,Fast Food,Comedy,1989,Michael A. Simpson,"Clark Brandon, Tracy Griffith, Randal Patrick"
203964,The Wonderful Land of Oz,Fantasy,1969,Barry Mahon,"Chan Mahon, Allen Joseph, George Wadsworth"
157905,Decameron Nights,(no genres listed),1953,Hugo Fregonese,"Joan Fontaine, Louis Jourdan, Binnie Barnes"
185099,Fear No More,Drama|Mystery|Thriller,1961,Bernard Wiesen,"Jacques Bergerac, Mala Powers, Helena Nash"
140483,Mary and Rhoda,Comedy|Drama|Romance,2000,Barnet Kellman,"Mary Tyler Moore, Valerie Harper, Elon Gold"
185435,"Game Over, Man!",Action|Comedy,2018,Kyle Newacheck,"Adam Devine, Anders Holm, Blake Anderson"
2315,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1998,Ronny Yu,"Jennifer Tilly, Brad Dourif, Katherine Heigl"
260009,Incision,Horror,2020,Ali Zamani,"Korrina Rico, Lee Kholafai, Costas Mandylor"
129034,Serving Life,Documentary,2011,Lisa R. Cohen,Forest Whitaker
180035,Villaviciosa de al lado,Comedy|Drama|Romance,2016,Nacho G. Velilla,"Carmen Machi, Leo Harlem, Carlos Santos"
235223,"Stay Awake, Be Ready",Drama,2019,Phạm Thiên Ân,"Vu Trong Tuyen, Trung Dong Cao, Le Quoc Bao Vi"
92130,Red Psalm (Még kér a nép),Drama|Musical|War,1972,Miklós Jancsó,"István Bujtor, Tamás Cseh, György Cserhalmi"
183355,She Killed in Ecstasy,Horror,1971,Jesús Franco,"Soledad Miranda, Fred Williams, Paul Müller"
196581,Elemental,Documentary,2012,Gayatri Roshan,
222051,Rock N' Roll Christmas,Children|Comedy,2019,Max McGuire,"Beverley Mitchell, Catherine Mary Stewart, Michael Dickson"
79166,Creepshow 3,Horror,2006,Ana Clavell,"Stephanie Pettee, Justin Smith, Roy Abramsohn"
290715,The Bread of Those Early Years,Drama|Romance,1962,Herbert Vesely,"Christian Doermer, Karen Blanguernon, Vera Tschechowa"
33945,"New Land, The (Nybyggarna)",Drama|Western,1972,Jan Troell,"Max von Sydow, Liv Ullmann, Eddie Axberg"
211279,The Killer Eye,Comedy|Horror|Sci-Fi,1999,David DeCoteau,"Jacqueline Lovell, Nanette Bianchi, Costas Koromilas"
252792,E-Demon,Drama|Horror|Thriller,2018,Jeremy Wechter,"Julia Kelly, John Anthony Williams, Chris Daftsios"
234689,Dark Matters,Sci-Fi,2010,Monique Walton,"Sade Jones, Martin Duboulet, Fazia Rizvi"
5058,Heart of Glass (Herz aus Glas),Drama,1976,Werner Herzog,"Josef Bierbichler, Stefan Güttler, Clemens Scheitz"
128628,Ainoat Oikeat,Comedy,2013,Saara Cantell,"Anna-Maija Tuokko, Ilkka Villi, Antti Reini"
165585,Clement,Drama|Romance,2001,Emmanuelle Bercot,"Olivier Gueritée, Emmanuelle Bercot, Kevin Goffette"
147296,Dream,Drama,1941,Mikhail Romm,"Faina Ranevskaya, Rostislav Plyatt, Vladimir Solovyov"
211826,Kanehsatake: 270 Years of Resistance,Documentary,1993,Alanis Obomsawin,Alanis Obomsawin
157445,Ghost of Dragstrip Hollow,Comedy|Horror,1959,William J. Hole Jr.,"Jody Fair, Russ Bender, Henry McCann"
89375,Sympathy for Delicious,Drama,2011,Mark Ruffalo,"Christopher Thornton, Mark Ruffalo, Juliette Lewis"
137303,An Optical Poem,(no genres listed),1937,,
290405,Dirty Harry's Way,Documentary,1971,Unknown,"Clint Eastwood, Harry Guardino, Don Siegel"
69394,"Stoning of Soraya M., The",Crime|Drama,2008,Cyrus Nowrasteh,"Shohreh Aghdashloo, Mozhan Marnò, Jim Caviezel"
173953,Don't Give Up the Sheep,(no genres listed),1953,Chuck Jones,Mel Blanc
47063,Loch Ness,Drama,1996,John Henderson,"Ted Danson, Joely Richardson, Ian Holm"
197695,King of Crime,Crime,2018,Matt Gambell,"Mark Wingett, Claire King, Rachel Bright"
77307,Dogtooth (Kynodontas),Drama,2009,Yorgos Lanthimos,"Christos Stergioglou, Michele Valley, Hristos Passalis"
166508,Logan,Children|Comedy|Drama,2010,Kyle Lawrence,"Leo Howard, Patrick Probst, Booboo Stewart"
151601,I Give My First Love to You,Comedy|Drama|Romance,2009,Takehiko Shinjo,"Mao Inoue, Masaki Okada, Tetta Sugimoto"
